,contrast,B_shadow,B_dark,B_light,B_highlight,G_shadow,G_dark,G_light,G_highlight,R_shadow,R_dark,R_light,R_highlight,B_average,G_average,R_average,sharpness,red_average,orange_average,yellow_average,green_average,cyan_average,blue_average,purple_average
20190824-DSC06269.jpg,0.005176849991739309,0.0007678544933188232,0.004292017341452934,0.00554491106456175,0.015121274299118333,0.0007866197970785213,0.004038666427999133,0.006698279165183928,0.014108146690630038,0.0007894068693662088,0.004081966512481682,0.01033881305371319,0.009602917133999309,0.00869549899137353,0.008610750976409471,0.008201844256254828,0.002998628684387873,0.0009102174405373551,0.004110931097222229,0.00721543714890519,0.0004272495985261583,0.027929833334958742,0.00038716588141669915,0.006589341306907145
20190824-DSC06287.jpg,0.005738282486629913,0.001676013247122995,0.0028211230305573267,0.007750554611393978,0.01218502750960706,0.0016927317040360593,0.002924719173379454,0.007667457914201596,0.012424005144900187,0.0017301746123293657,0.005404331280308332,0.008330326315909591,0.009013859184064844,0.008142941709230977,0.0080442896158655,0.007469895721536298,0.0016083358433967795,0.0016065260012581338,0.0020139956296479082,0.004751363621917198,0.0054372389091080515,0.026192085991207984,0.0003284522162732353,0.009004856980222823
20190824-DSC06300.jpg,0.002872207558735075,2.0793923160855114e-06,0.0009054835503072067,0.014379373408240696,0.008508479732416868,2.113609273669707e-06,0.0012641662094692546,0.014397685372646919,0.008303542300104935,2.102637716032666e-06,0.003824054345755726,0.014226192358746705,0.006898149557193881,0.008501107901335856,0.008386462892916453,0.00795424690595994,0.0008472711861254403,2.870610721302065e-06,0.0003980580175890981,0.006324868269145665,3.504918773799494e-07,0.00866406249708559,0.0,0.01829385822480111
20190824-DSC06318.jpg,0.0058058451195447044,0.002417584451970078,0.005430558280654233,0.011149325397897843,0.0042090718172860435,0.002443203513148828,0.004917232856221105,0.01140327314472287,0.004217529740052077,0.0025688831085842077,0.0064663781297027816,0.012281199562942888,0.0023840589704342253,0.006707608076363782,0.006716847758832124,0.006247872639277487,0.0025824246248806948,0.002744666707661568,0.0021561993218303654,0.00241620601307669,0.007083499257161674,0.011816154346156307,0.0005986438049426939,0.01347358991848625
20190824-DSC06325.jpg,0.0039252084538282895,0.00039048222853117146,0.005328595019268316,0.01341624528281549,0.004668675837454215,0.00039684916946982387,0.0055445831025161,0.013237409076326218,0.00448037152711433,0.0003943084640624132,0.007510863965630204,0.013012957385182638,0.0038433425336568375,0.007649575636184853,0.0075642870717044005,0.007213253749951288,0.0012979991559851087,0.0005379814778197505,0.0016657330433821759,0.0045119172625563446,5.502722474865205e-05,0.0019060703008544368,1.3568474313632271e-05,0.019642747558180452
20190824-DSC06345.jpg,0.0019196847329435386,4.729033494477022e-05,0.00018203391853704434,0.017226625908463696,0.005535106101129614,4.844907684104384e-05,0.00022115267071356302,0.01707309778848927,0.005815550641634779,4.843617655800111e-05,0.0008245884421142829,0.018420847706882335,0.005141185810047593,0.00862687669315038,0.008608069262242047,0.008443541831805276,0.0004598707723951367,6.015380893515002e-05,9.39452785255823e-05,0.002028230487985215,9.755357253741925e-06,6.45899711919136e-05,1.909553229781637e-05,0.023919147679359622
20191228-DSC06364.jpg,0.007784939217463519,0.004330930667513216,0.000923171268301009,0.011343464771143617,0.0049336826446792865,0.004414422267329207,0.0008698402204739,0.010033283576074388,0.006747482027775991,0.004644906774852063,0.0006368521500582854,0.00587029185582856,0.011562737057119278,0.006469447140645212,0.006570974672851484,0.006730136326257325,0.007090372389269748,7.700655165290653e-05,0.01176807723671417,0.010339398546241845,0.011750590681040183,5.11603732213177e-06,0.013558711354652012,0.001142944435894812
20191229-DSC06365.jpg,0.007236186147381219,0.0038740634072843,0.0004667632925815702,0.011026600882410512,0.000592499677787849,0.00393848546886013,0.0004263220840716182,0.010942906031092827,0.0006999620813753226,0.003986374582330186,0.00028309951050062895,0.002632083667217362,0.010831285302764213,0.0062699729138558395,0.00644300107194962,0.006740940746039429,0.008378595369328553,5.2437026743335193e-05,0.01399858545111296,0.0010630007196445557,0.0199870329688432,1.2949969471646043e-05,0.007734460744433097,8.621285739229351e-05
20191229-DSC06369.jpg,0.0054806656203336985,0.0014248215033219617,0.0011604440033521103,0.008969621776977875,0.012639081135574173,0.0014522135074644482,0.0009958328561856084,0.007038286928151655,0.015641473221071015,0.0015525423840649707,0.0006736591771752563,0.0020645304724582854,0.02058962804493919,0.008290722530443216,0.008496354574551043,0.009196256210787658,0.0045032933116267776,8.503781086194263e-05,0.00947471879350419,0.023984126635062192,0.007954471572450848,1.598761663166178e-07,0.003083826532650914,7.033963406838718e-05
20191229-DSC06399.jpg,0.0030523848764737647,0.014847563867771777,0.001802620087628574,0.00023132696351023358,0.00015597980593997892,0.015211341489187501,0.0014759912050080425,0.00023963557626040458,0.0001723933195597061,0.015211352496502418,0.0011313461343738752,0.00030076889997791427,0.00023598331814023648,0.00098155989005464,0.0009492760362216601,0.0008578604239677128,0.0020584820661990765,0.006576077288194044,0.0013235692643956607,0.00026420381054939395,0.042155761043750795,2.131682217554904e-07,0.0249690054367223,4.243713039075128e-05
20191231-DSC06485.jpg,0.005717727579537615,0.0023891238496604426,0.00564969352132257,0.012586339492939668,0.006164212884133982,0.002812364986620912,0.004697431022187187,0.01137473786425379,0.007889206424768301,0.0034814801528657117,0.003203302226346912,0.007622745230969245,0.012785666025741394,0.007043610232891986,0.007124969733657862,0.007594338795132087,0.00385378182485834,3.3705485435513013e-06,0.01521522360823666,0.012096649173007104,0.00012109494363477251,6.395046652664712e-07,0.015745500906845244,0.0015794897333031668
20191231-DSC06489.jpg,0.0058800231803660535,0.002103861176359005,0.0066704035065320395,0.01100134831376422,0.002501325352742506,0.0028380503159383327,0.005095829241464975,0.009669883428626002,0.004297336018975772,0.0038262139956398962,0.003217629597844415,0.003887739384099675,0.011360419232012971,0.006632370412917509,0.0067171351028683995,0.007147427960782259,0.002793383735283717,1.782036430920664e-06,0.01291904729930478,0.006589134245297541,7.851018053310866e-05,2.66460277194363e-07,0.017920511483006607,0.0012535685922906512
20200101-DSC06559.jpg,0.004437979056555905,0.012318746327114919,0.0050843141404822365,0.0009729776426114015,0.0004534358259058648,0.012451570829728293,0.004809481445745479,0.0009971841553546071,0.0005379474295344207,0.012496661336576863,0.004091404461483097,0.0012005207532041315,0.0007791143699407375,0.002237121397004924,0.002254490677031296,0.0022193989483032493,0.0040245496631030695,0.00013166104454331493,0.0055608313905906245,0.0008243003475134886,0.05514195242318109,6.128586375470349e-07,0.02751564270668909,2.7585943668327234e-05
20200101-DSC06560.jpg,0.006824881885098943,0.008220788240256537,0.00548757528289209,0.005743432340378068,0.002468660400297764,0.008315003286223305,0.004870042313529273,0.005621200899875888,0.0030750857284034825,0.00833324117352184,0.003564281860908748,0.0051690893143459295,0.004968746458080581,0.004402189135962274,0.004483223832629377,0.004741476101960135,0.00337492212951061,0.00010244693599478297,0.011653165460789275,0.004710007954865907,0.011695329795039944,9.006357369169469e-06,0.028013644222190267,2.8228108258639115e-05
