,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30
20190824-DSC06287.jpg,-0.13247184,-0.024914162,0.0005211758,0.0015475119,0.008242822,-0.024432791,-0.08283825,-0.035873637,0.034341548,0.019636048,-0.0040890556,-0.018617589,0.09120523,0.025163358,0.02600276,-0.023633396,-0.0049316087,0.038712427,-0.061648488,-0.0056867693,0.013039872,-0.0022631774,0.040567596,0.0007860422,0.04100557,-0.001052788,-0.048849437,0.006224139,0.09442156,-0.055888038
20190824-DSC06300.jpg,-0.15963277,-0.026531313,-0.008236924,-0.003039485,0.011576107,0.017803565,-0.04729982,-0.022048013,0.01427031,0.030021837,-0.036947187,0.032083116,0.064250804,0.033762775,0.029205734,-0.047486063,0.02469379,0.017840868,0.010666731,-0.033783548,0.033059347,-0.021178083,0.0148933465,-0.029654074,0.072203815,0.019152476,-0.016052175,0.0076273647,0.04310221,0.007393839
20190824-DSC06318.jpg,-0.14156835,-0.019790987,0.0025367076,0.014211992,0.005436049,0.0008456373,-0.03009693,-0.0079116775,0.043606587,-0.0025494355,-0.043630864,0.03432643,0.1041151,-0.011635803,-0.052399367,-0.016996762,0.025344362,-0.03147337,0.069181405,-0.009829903,-0.028036226,-0.049367618,0.018114012,0.016098518,0.078135446,-0.03897483,-0.028685316,0.056140877,-0.044462476,-0.037847776
20190824-DSC06325.jpg,-0.15845047,-0.029119749,-0.0098917745,-0.0006511087,-0.032227885,-0.002164706,-0.066254415,-0.021267766,0.011820957,0.039416492,0.015275358,0.020583022,0.039081413,0.02161709,0.003987887,-0.011350453,0.0043038726,0.003541775,-0.018344877,0.02021511,-0.036229085,-0.04551865,-0.023616407,-0.032656655,0.04912994,-0.02543515,-0.019646129,-0.027747618,-0.04127915,-0.02062552
20190824-DSC06345.jpg,-0.13842256,0.004378784,-0.001765323,-0.001107631,0.022135194,0.036668163,0.01427344,-0.011424528,-0.0028808692,0.029060962,-0.01808261,0.071629494,0.032218207,-0.0025559284,0.03582829,-0.03450872,-0.0008003395,0.027614664,0.0071514444,0.035264734,-0.03823437,0.037934516,-0.022075402,-0.0073747635,0.052825626,-0.01625491,-0.0036082193,0.028810252,-0.0060696905,-0.020538783
20191228-DSC06364.jpg,0.0383021,-0.009556529,0.10091599,0.0148753,-0.0076720607,-0.074111916,0.035237532,-0.0126198,0.019173682,-0.00055653305,-0.010092916,0.12974225,-0.12029348,0.056295898,-0.0007813459,0.07429196,0.0054264227,0.052277036,-0.07021941,0.022767456,-0.05782824,0.07005281,0.015241895,-0.0748944,-0.0017471715,-0.012829927,-0.17052858,-0.09024258,0.0501287,-0.07565797
20191229-DSC06365.jpg,0.27977294,-0.89296633,1.6081811,-0.10438275,-0.70209646,0.45690903,0.0022964021,0.030875651,-0.35444018,0.06037131,-0.09087034,-0.073525466,-0.06970424,0.039455853,0.14243561,0.11231247,-0.06789,-0.112395674,0.04231139,-0.14415064,0.017344644,-9.342423e-05,-0.07549137,0.06688718,-0.010259053,-0.041162662,-0.037048288,0.004555338,0.05272294,0.023580005
20191229-DSC06369.jpg,0.0023698008,-0.1897312,0.22921516,-0.056274816,0.006789732,-0.03134174,0.026829643,0.02847986,0.08209732,0.03351984,0.07205024,-0.03309222,0.081047304,0.05435248,0.07540875,-0.13457666,0.003621093,0.03456947,-0.0919318,-0.040877547,0.02290876,-0.123918444,-0.124984905,0.022714753,0.0507343,0.103296615,0.047878344,-0.013415553,-0.04394842,-0.1527454
20191229-DSC06399.jpg,0.036603108,-0.19133204,0.1260519,0.05335322,-0.021151189,-0.13060354,0.10976811,-0.07261932,0.10384932,0.0588483,0.15484107,-0.13587089,-0.045938313,-0.04346405,-0.07349173,0.0036611967,-0.010245242,0.1597997,-0.1819708,0.02708911,-0.024379943,0.16752978,0.1307873,-0.07194952,-0.15618554,-0.03160214,0.048077483,-0.118021175,-0.015578327,-0.11597076
20191231-DSC06485.jpg,-0.09006964,-0.030797018,0.07492407,-0.13657305,0.04892088,-0.010630645,0.017755177,-0.010912847,0.15969272,-0.0144269345,-0.053528465,-0.036636464,0.20157114,0.13376032,0.16439703,-0.15465876,0.04341476,0.17810534,-0.21751055,-0.08300376,0.10128213,-0.17587532,-0.04737269,0.012432971,0.058860056,0.189623,-0.04211619,0.05143755,0.27538556,-0.23829399
20191231-DSC06489.jpg,-0.11033939,-0.041653708,0.052745163,-0.09769316,0.061827336,-0.0102472585,0.03432622,-0.027612519,0.1231581,0.016972601,-0.05874964,0.0028770736,0.14400853,0.102610596,0.13729687,-0.14981863,0.039238654,0.15461338,-0.1672857,-0.10552746,0.09393982,-0.15592848,-0.067828804,-0.02567064,0.062665,0.19125517,-0.041726798,0.047804143,0.23354213,-0.20475808
20200101-DSC06559.jpg,-0.10119229,-0.05742558,0.033857815,-0.19796562,-0.026620276,0.030607423,0.07171639,0.098639145,0.04078442,-0.06683516,-0.08983878,-0.09385212,0.020807026,-0.08787575,-0.052001983,0.14406066,0.04434062,0.09010045,0.074811354,0.059818327,-0.11589335,-0.0894289,0.09246457,0.044773698,-0.05203829,-0.12185247,-0.099790275,0.0039894367,0.11089664,-0.028336473
20200101-DSC06560.jpg,-0.14760867,0.02648893,0.06997536,-0.122853555,0.012233658,0.046212394,0.060781308,0.041430216,0.057872258,-0.09218833,-0.054143786,-0.07873503,0.0066685937,-0.030970637,-0.014680871,0.07216436,0.056645952,0.074028604,0.05153939,0.024687255,-0.13974762,-0.011629681,0.06671515,0.017134491,-0.023318961,-0.031871222,-0.071167074,0.0757285,0.013812393,0.02539843
20200101-DSC06606.jpg,-0.11690509,0.03214798,0.0063381465,-0.011274088,0.056203704,-0.019171083,-0.017135125,0.047008988,-0.052807078,-0.031051077,-0.028552206,0.0058704987,-0.08091352,-0.0054330034,-0.030717814,-0.062025934,-0.037186265,-0.014990344,-0.013284098,-0.028852805,-0.026825072,-0.027547471,-0.09260304,0.0850645,0.0025656093,0.047540918,0.0072207227,0.09032181,0.035016607,0.091729365
Allen.jpg,-0.09007324,-0.0003127728,-0.048871815,0.030718002,-0.01575277,-0.049425777,0.017859187,-0.0043810643,-0.0751449,0.09526791,-0.014564699,0.03834989,-0.12998609,-0.031128291,0.037582833,-0.030876957,-0.07949972,0.025129821,-0.07173048,0.08360693,-0.018767126,-0.016151082,-0.13226946,0.05701714,0.026329951,-0.012214948,-0.08869103,0.032179866,0.025673226,0.0375254
Aria.jpg,-0.08819821,-0.018027272,-0.023329414,-0.0071546696,0.08675665,-0.0029150918,0.10080832,0.04627163,-0.11947376,0.05211765,-0.055208627,0.07353077,-0.13810419,0.019451264,0.06237452,-0.066155024,-0.07854687,-0.0111430595,-0.09778733,0.041240327,-0.014186635,0.058259968,-0.033349764,-0.012885068,0.0494501,0.0048733037,-0.045063138,-0.012566986,-0.037087705,-0.044343676
China.jpg,-0.08167908,-0.04220618,-0.013731455,0.039653864,-0.030091692,0.008254661,-0.14395061,0.017656757,0.043810755,0.037141617,0.10641372,0.01019128,0.0027793227,0.0029351816,-0.04552482,-0.009610101,0.035061467,0.023506584,-0.012712678,-0.015819984,0.06664874,-0.031638317,-0.035826996,-0.093589716,0.010919066,0.010529964,0.009608513,-0.039999597,-0.016580956,-0.070209384
DSC04508.jpg,-0.17430066,0.037305836,0.04012184,0.042454533,0.16734645,0.052742064,0.042547222,-0.009254497,-0.10986772,0.098500475,-0.088485,0.14772525,-0.21160136,0.03989725,0.015792556,-0.11033218,-0.14307217,-0.036276083,0.14573064,-0.1866719,0.2940496,0.18206114,-0.065659046,-0.13531193,0.32036445,0.32884854,0.22863346,0.086066864,0.13464071,0.5351477
DSC04518.jpg,-0.1644778,0.018487986,0.03775072,-0.028523155,0.10671282,-0.0059738504,-0.008466672,0.08205591,-0.025197597,0.021969305,-0.072122656,0.04270737,-0.06079822,0.015243875,-0.033323213,0.021017801,-0.028634978,-0.06560741,0.08253459,-0.052840956,0.07514433,-0.071936354,0.04472177,-0.045116127,0.0693172,0.066838205,0.03217996,-0.036787923,0.060087748,0.038467873
DSC04555.jpg,-0.13353525,0.0531828,0.009460941,0.037240844,0.10373024,0.018865086,-0.029128652,0.060599968,-0.07624505,0.10291903,-0.06368466,0.06689474,-0.07777663,-0.028152188,-0.004582869,-0.04874245,-0.078533925,-0.0720443,0.109774314,-0.045124248,0.17419153,-0.03538464,0.022864651,-0.030631533,0.07762598,0.04454506,0.05573009,0.027469367,0.061213102,0.064272955
DSC04743.jpg,-0.076825276,0.122376196,0.10650422,-0.13631053,0.1882279,-0.037150245,0.17239122,0.07375472,0.02614,-0.0084650265,-0.07624893,-0.130931,-0.07866562,-0.1282819,-0.15113512,0.3584075,-0.057563007,0.029508494,0.10396436,-0.010214671,-0.0035196391,-0.06734874,0.061553013,0.04085259,0.043506198,0.10294172,-0.023032106,0.036485683,-0.055815198,-0.017653711
DSC04824.jpg,-0.068964735,-0.02543592,0.06801312,0.0025721306,0.052372288,-0.038801957,-0.030095674,0.014566479,-0.015235125,-0.021880068,-0.008286318,0.016437812,-0.059842043,-0.031221084,-0.027865427,-0.104314625,0.0880872,-0.11389914,0.06804603,-0.17701094,0.19139664,-0.07647657,0.023280796,-0.14155984,0.15779646,0.07124225,0.11085731,0.07361714,0.016957816,0.021764817
DSC06649.jpg,0.20578893,-0.006041665,-0.1591196,-0.103738785,-0.24005915,0.02359473,0.056405097,-0.15062024,0.0524942,-0.04501656,-0.030123062,0.119857594,-0.062479563,-0.112692796,0.11764182,-0.02364158,0.019875182,0.060417328,0.14227597,-0.009404572,0.04328866,0.012551601,0.037259504,0.03485443,0.06912519,-0.07433297,-0.024814202,-0.061524652,-0.008703847,-0.06787817
DSC06651.jpg,0.099285334,-0.049181107,-0.1114443,-0.07230746,-0.18503822,0.10211872,0.01466919,-0.22649524,-0.04152262,-0.04699832,-0.06422733,0.16419908,-0.12900871,0.035822753,-0.038217764,-0.08708793,-0.053586267,0.1873269,-0.03635329,0.1467684,-0.008440996,-0.09491651,0.011079641,0.1090683,-0.015240161,0.18307135,-0.11633353,-0.10686078,-0.31603897,0.11373448
DSC06658.jpg,0.17363694,0.00082940725,-0.27130374,-0.2635924,-0.3978043,0.01957803,0.14227985,-0.23709285,0.024325464,-0.16572666,-0.08144109,0.13724318,7.4699055e-05,0.23817287,-0.15045047,0.122584455,-0.14510252,-0.1363836,-0.07957349,-0.06224411,-0.022528253,-0.15286209,0.04251912,-0.027802141,-0.05617975,0.050315753,0.114822894,0.010098017,0.10486638,0.028883392
DSC06675.jpg,0.1271624,-0.0025196853,-0.21595216,-0.14182648,-0.391644,-0.038631164,0.12009135,-0.18659496,0.07504793,-0.13253878,0.018704165,0.13640168,-0.03655595,-0.14993359,-0.073222145,-0.107934274,-0.25534013,0.11298537,0.14074758,-0.21333662,-0.08003479,-0.038556337,0.16183123,0.10410008,0.13389826,0.042145204,0.06483026,-0.076117024,0.06687496,-0.074760884
DSC06700.jpg,0.34069273,0.035998423,-0.21390423,-0.23497045,-0.23553227,-0.051865634,0.14835435,-0.054753006,-0.015894013,-0.19874547,0.032223023,0.17076318,-0.21875754,0.028412666,0.1042962,-0.074497774,-0.09112572,-0.0117015885,0.026093202,-0.20759286,-0.17235963,-0.06771741,0.054459207,0.124197185,0.028142916,-0.14667419,-0.019633668,-0.07666539,0.33015466,0.09822528
DSC06705.jpg,0.114516586,-0.06807259,-0.082567945,-0.05635926,0.010257883,-0.09180018,0.073401734,-0.07348806,0.01890516,0.03264196,-0.006324511,-0.0011721195,-0.14779502,0.001969942,-0.007143944,0.013958919,-0.012237019,0.08046236,-0.046817113,-0.06023043,-0.02036314,0.20164874,0.061845325,-0.048413657,0.14390129,0.02315055,-0.15316702,-0.093430966,0.06344385,-0.044511892
DSC06722.jpg,0.13888755,0.11529728,-0.20655286,-0.2239973,-0.3694642,0.017967112,0.12961265,-0.18143342,0.013987748,-0.102044515,-0.07892337,0.12724149,-0.045782696,0.10071459,-0.16858062,0.008654984,-0.12786324,-0.08801257,0.012414943,-0.12685105,-0.12999834,-0.24553277,0.088661574,0.040729117,-0.04065097,0.020946395,0.1766326,0.0030282862,0.11752031,0.0035401369
DSC06729.jpg,0.1298314,-0.09927774,-0.11715998,-0.08295872,-0.22425257,0.13869321,0.04736396,-0.25364503,-0.011950476,-0.050760433,-0.046446286,0.15017417,-0.10475084,0.047698945,-0.081567764,-0.111406334,-0.041503064,0.15738434,-0.016144276,0.11406524,-0.0084033515,-0.084961705,0.014142254,0.11788392,-0.039251998,0.23204264,-0.07711995,-0.087285936,-0.28751922,0.075482145
DSC06734.jpg,0.9703813,-0.41954777,0.0074359914,-0.7377964,0.8863301,-0.007225176,-0.07158623,-0.4565427,-0.16878735,0.2004075,0.089081116,-0.12649217,0.30818352,-0.02152323,-0.21295922,-0.11038298,0.05522882,-0.018423995,0.17085192,-0.14027166,-0.24980442,-0.13348612,-0.2734717,0.15857992,-0.16516156,-0.044727996,0.05270116,-0.08363298,0.07471581,0.17564707
DSC06739.jpg,0.60725963,-0.18813068,-0.016772302,-0.2723221,0.4987991,0.07249743,-0.3041051,-0.14726232,-0.09783249,0.03516674,-0.14016306,0.29187432,0.10754422,0.031010106,-0.12877461,0.030314919,-0.15332572,0.25804886,-0.07620265,-0.32625335,0.28490776,0.30490476,0.05717602,-0.12584676,-0.030013155,-0.31970826,-0.17457907,0.2887184,-0.25772017,-0.07617273
DSC06743.jpg,0.21452662,0.025686532,-0.20983253,-0.1463234,-0.3738126,-0.03872287,0.051784575,-0.2489105,0.054576136,-0.13606176,0.01782636,0.08804084,-0.08749041,-0.19515109,-0.036029834,-0.1278807,-0.22513726,0.16521904,0.16675371,-0.18530588,0.0028449087,-0.03312805,0.14407006,0.1414138,0.10630447,0.04035756,0.03153505,-0.079907514,-0.016627045,-0.07340163
DSC06746.jpg,-0.058854166,-0.06087471,-0.060810663,-0.109902315,-0.0019025558,0.014157293,0.0586052,0.09044832,0.060158808,0.01593163,-0.02735019,-0.0769874,0.058490537,0.015328369,0.09340615,0.10082747,0.033032767,0.039701354,-0.02018917,0.032002892,0.024080168,0.026420774,0.021790145,0.047168724,0.00029078312,-0.021886265,-0.08027553,-0.0042102127,0.020706309,0.0019539883
